'5101','0','1','0'
'5101','1','0','0'
'5101','2','0','0'
'5101','3','0','0'
'5101','4','0','0'
'5101','5','0','0'
'5101','6','0','0'
'5101','7','0','0'
'5101','8','1','0'
'5101','9','0','0'
'5101','10','0','0'
'5101','11','0','0'
'5101','12','0','0'
'5101','13','0','0'
'5101','14','0','0'
'5101','15','0','0'
'5101','16','1','0'
'5101','17','0','0'
'5101','18','0','0'
'5101','19','0','0'
'5101','20','0','0'
'5101','21','0','0'
'5101','22','0','0'
'5101','23','0','0'
'5101','24','1','0'
'5101','25','0','0'
'5101','26','0','0'
'5101','27','0','0'
'5101','28','0','0'
'5101','29','0','0'
'5101','30','0','0'
'5101','31','0','0'
'5101','32','0','0'
'5101','33','0','0'
'5101','34','0','0'
'5101','35','0','0'
'5101','36','0','0'
'5101','37','0','0'
'5101','38','0','0'
'5101','39','0','0'
'5101','40','0','0'
'5101','41','0','0'
'5101','42','0','0'
'5101','43','0','0'
'5101','44','0','0'
'5101','45','0','0'
'5101','46','0','0'
'5101','47','0','0'
'5101','48','0','0'
'5101','49','0','0'
'5101','50','0','0'
'5101','51','0','0'
'5101','52','0','0'
'5101','53','0','0'
'5101','54','0','0'
'5101','55','0','0'
'5101','56','0','0'
'5101','57','0','0'
'5101','58','0','0'
'5101','59','0','0'
'5101','60','0','0'
'5101','61','0','0'
'5101','62','0','0'
'5101','63','0','0'
