'30000','3','88511','88515'
'30000','4','88521','88525'
'30000','6','88522','88526'
'30000','7','88512','88516'
'30000','11','88513','88517'
'30000','12','88523','88527'
'30000','15','88514','88518'
'30000','16','88524','88528'
'30000','19','88531','88535'
'30000','20','88541','88545'
'30000','25','88532','88536'
'30000','26','88542','88546'
'30000','27','88533','88537'
'30000','28','88543','88547'
'30000','31','88534','88538'
'30000','32','88544','88548'
'30000','35','88551','88555'
'30000','36','88651','88655'
'30000','39','88552','88556'
'30000','40','88652','88656'
'30000','43','88553','88557'
'30000','44','88563','88567'
